CUSTOMER_ID,TRANSACTION_ID,TRANSACTION_DATE,PRODUCT_SKU,PRODUCT_DESCRIPTION,PRODUCT_CATEGORY,QUANTITY,AVG_PRICE,DELIVERY_CHARGES,COUPON_STATUS,COUPON_CODE,DISCOUNT_PCT,PAYMENT_METHOD,SHIPPING_PROVIDER,TRANSACTION_RATING
17920,17096,1/04/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used,no,0,Cash,StarTrack Express,5
17841,35321,8/11/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,5,2.8,80.38,Not Used,no,0,Credit Card,Toll Priority,5
17690,37841,9/11/2024,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,3,1.11,6,Used,EXTRA30,30,Credit Card,Australia Post Courier,2
17897,24114,26/03/2024,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,67.67,Used,SALE30,30,Credit Card,Toll Priority,2
16767,43088,11/10/2024,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,1,2.99,6,Not Used,no,0,Credit Card,Australia Post Express,3
14085,28160,16/05/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,5,2.8,6,Used,EXTRA20,20,Credit Card,Australia Post Express,4
15555,21537,28/02/2024,GGOEGOLC014299,Google Metallic Notebook Set,Office,30,4.79,35.3,Used,OFF20,20,Credit Card,Toll Priority,4
15021,24504,30/03/2024,GGOEGOLC014299,Google Metallic Notebook Set,Office,2,4.79,12.48,Used,OFF30,30,Credit Card,CouriersPlease,4
14049,42040,29/10/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6,Not Used,no,0,PayPal,StarTrack Express,4
15373,19849,2/07/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.59,6.5,Not Used,no,0,PayPal,Australia Post Express,3
17340,32388,7/11/2024,GGOEGAAJ032716,Google Men's Skater Tee Grey,Apparel,1,8,6,Used,SALE10,10,Debit Card,StarTrack Express,3
13742,40298,10/10/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6,Used,ELEC10,10,Debit Card,Australia Post Courier,4
15311,47505,19/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Used,ELEC30,30,Credit Card,Australia Post Express,5
17346,29611,6/05/2024,GGOEGARJ058413,Google Women's Yoga Pants,Apparel,1,55.43,6,Used,SALE30,30,Credit Card,Australia Post Courier,1
13862,36178,21/08/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC20,20,PayPal,Australia Post Courier,5
14702,26157,21/04/2024,GGOEYHPB072210,YouTube Twill Cap,Apparel,3,8.79,6,Used,SALE10,10,PayPal,Australia Post Courier,4
17673,40363,10/11/2024,GGOEGGCX056399,Gift Card - $250.00,Gift Cards,1,250,0,Not Used,no,0,PayPal,Australia Post Free Parcel,2
13069,35122,8/09/2024,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,6,6,Used,NJ20,20,Credit Card,Australia Post Express,3
15498,39418,30/09/2024,GGOEGAAJ032713,Google Men's Long & Lean Tee Grey,Apparel,1,9.99,6,Used,SALE30,30,Debit Card,Australia Post Courier,2
16771,46765,13/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Used,ELEC30,30,Debit Card,StarTrack Express,2
14298,29015,27/05/2024,GGOEAHPJ074410,Android Twill Cap,Apparel,1,10.99,6,Used,SALE20,20,Debit Card,StarTrack Express,2
13280,43436,14/11/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6,Used,NE20,20,PayPal,Australia Post Courier,3
14709,30649,18/06/2024,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1,18.99,6,Not Used,no,0,Cash,Australia Post Courier,2
15379,34017,28/07/2024,GGOEGBRA037499,Waterproof Backpack,Bags,1,99.99,6,Used,AIO10,10,Credit Card,StarTrack Express,4
15923,18470,21/01/2024,GGOEGAAJ057015,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,45.38,6.5,Used,SALE10,10,Venmo,Australia Post Courier,1
17341,24654,4/02/2024,GGOEGAER033215,Google Men's Long Sleeve Raglan Cranberry,Apparel,1,19.99,6.5,Used,SALE10,10,Venmo,Australia Post Express,3
15002,23796,22/03/2024,GGOEGBMC073699,Google Collapsible Duffel Blue,More Bags,1,21.99,18.12,Not Used,no,0,PayPal,Toll Priority,2
18041,46687,13/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Used,ELEC30,30,PayPal,Australia Post Express,5
13969,26174,21/04/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC10,10,Credit Card,Australia Post Courier,3
13715,18049,17/01/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,81.5,6.5,Used,ELEC10,10,Credit Card,StarTrack Express,4
14606,45875,12/06/2024,GGOEGAYR068256,Google Youth Short Sleeve Tee Red,Apparel,1,3.87,6.5,Used,SALE30,30,Debit Card,Australia Post Courier,2
17913,31621,30/06/2024,GGOEYAAJ033015,YouTube Men's Skater Tee Charcoal,Apparel,2,11.19,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,3
14735,39257,28/09/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79,6,Used,ELEC30,30,Credit Card,Australia Post Courier,3
17722,24622,4/01/2024,GGOEGAER029213,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1,15.19,6.5,Used,SALE10,10,Credit Card,Australia Post Express,3
12348,41107,19/10/2024,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,65,2.39,32.08,Used,EXTRA10,10,PayPal,Toll Priority,3
14505,27816,5/11/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC20,20,Credit Card,Australia Post Courier,5
16218,16975,1/03/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,ELEC10,10,Credit Card,Australia Post Express,4
17591,24059,25/03/2024,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.5,Used,OFF30,30,Credit Card,Australia Post Courier,3
15332,20469,15/02/2024,GGOEGOCR017899,Recycled Paper Journal Set,Office,5,3.99,6.5,Used,OFF20,20,Debit Card,StarTrack Express,4
17243,39914,10/05/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79,6,Not Used,no,0,Credit Card,Australia Post Courier,3
14496,45559,12/04/2024,GGOEAFKA087599,Android Large Removable Sticker Sheet,Accessories,1,2.44,6.5,Used,ACC30,30,PayPal,StarTrack Express,1
13089,36670,26/08/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,1,1.99,6,Used,OFF20,20,PayPal,Australia Post Courier,4
16567,34377,8/01/2024,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,13.59,6.5,Not Used,no,0,Credit Card,Australia Post Express,2
14735,39248,28/09/2024,GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1,9.49,6,Used,SALE30,30,Credit Card,Australia Post Courier,3
15033,37185,9/01/2024,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12.79,43.31,Not Used,no,0,Credit Card,Toll Priority,3
16767,43095,11/10/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149,6,Used,ELEC20,20,Debit Card,Australia Post Courier,5
14448,27072,5/02/2024,GGOEGAEB084517,BLM Sweatshirt,Apparel,1,33.59,6,Used,SALE20,20,Credit Card,Australia Post Express,2
14415,29163,30/05/2024,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6,Used,EXTRA20,20,Credit Card,Australia Post Courier,5
14083,32254,7/10/2024,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,22.39,6,Used,OFF10,10,Credit Card,Australia Post Express,3
16923,34872,8/07/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,3,2.8,26.2,Not Used,no,0,Credit Card,Toll Priority,3
13089,46497,12/11/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,355.74,6.5,Not Used,no,0,PayPal,StarTrack Express,5
14040,42867,11/08/2024,GGOEWAEA083899,Waze Dress Socks,Waze,1,8.99,6,Used,WEMP20,20,PayPal,Australia Post Express,1
12356,38219,15/09/2024,GGOEGAWR061850,Google Infant Short Sleeve Tee Red,Apparel,3,13.59,6,Used,SALE30,30,PayPal,Australia Post Courier,2
15464,33621,24/07/2024,GGOEGALQ034213,Google Women's Vintage Hero Tee White,Apparel,2,10.63,6,Not Used,no,0,PayPal,Australia Post Courier,3
14606,36434,23/08/2024,GGOEAAEJ030914,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1,12,6,Used,SALE20,20,PayPal,Australia Post Express,1
16499,29181,30/05/2024,GGOEGAAQ010416,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,16.99,6,Not Used,no,0,Credit Card,StarTrack Express,2
14573,19309,31/01/2024,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,4,8.24,18.47,Not Used,no,0,Venmo,Toll Priority,1
14401,44142,21/11/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,2
15024,23837,22/03/2024,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,50,1.99,6.5,Used,EXTRA30,30,Credit Card,Australia Post Courier,2
13564,32373,7/11/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC10,10,Credit Card,Australia Post Express,5
15856,25698,16/04/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Not Used,no,0,PayPal,Australia Post Courier,4
16222,41656,25/10/2024,GGOEAAAJ032413,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1,3.8,6,Used,SALE10,10,Credit Card,Australia Post Courier,3
15005,35275,8/10/2024,GGOEGAAQ033917,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6,Not Used,no,0,Credit Card,Australia Post Courier,1
17619,45310,12/01/2024,GGOEGAEL091314,Google Crew Sweater Navy,Apparel,1,42.39,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,3
14606,35188,8/10/2024,GGOEGAYB068056,Google Youth Baseball Raglan Heather/Black,Apparel,1,19.99,6,Used,SALE20,20,Credit Card,Australia Post Express,2
15601,43432,14/11/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6,Used,ELEC20,20,PayPal,Australia Post Courier,4
14329,37236,9/01/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Debit Card,Australia Post Express,2
17897,24112,26/03/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,12,1.59,6.5,Used,OFF30,30,PayPal,Australia Post Courier,3
16767,43122,11/10/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,PayPal,StarTrack Express,3
15039,28809,24/05/2024,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,2,22.39,6,Used,OFF20,20,Debit Card,Australia Post Courier,2
14810,20480,15/02/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,PayPal,StarTrack Express,4
15311,32743,15/07/2024,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,2.39,6,Not Used,no,0,Credit Card,Australia Post Express,4
16757,41267,20/10/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,12.99,Not Used,no,0,Credit Card,CouriersPlease,3
15005,35271,8/10/2024,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6,Used,ELEC20,20,Credit Card,StarTrack Express,4
15023,38337,17/09/2024,GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,1,42,6,Used,SALE30,30,Credit Card,Australia Post Express,2
17685,48203,27/12/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,6.5,Used,ELEC30,30,PayPal,Australia Post Courier,5
14524,28695,23/05/2024,GGOEGAAJ032716,Google Men's Skater Tee Grey,Apparel,2,11.19,6,Used,SALE20,20,PayPal,Australia Post Express,2
12705,31476,28/06/2024,GGOEGAEJ035316,Google Vintage Henley Grey/Black,Apparel,1,23.99,6,Used,SALE30,30,PayPal,Australia Post Express,2
12748,26532,27/04/2024,GGOEADWQ015699,Android Rise 14 oz Mug,Drinkware,1,10.39,6,Used,EXTRA10,10,PayPal,Australia Post Courier,5
17337,47014,15/12/2024,GGOEGAEL091314,Google Crew Sweater Navy,Apparel,1,42.39,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2
15620,30758,19/06/2024,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,6,25,0,Not Used,no,0,PayPal,Australia Post Free Parcel,1
13069,27968,13/05/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Not Used,no,0,Credit Card,StarTrack Express,4
15002,33245,20/07/2024,GGOEGOAQ020099,Four Color Retractable Pen,Office,4,2.39,6.5,Used,OFF10,10,Credit Card,Australia Post Express,4
17850,18216,18/01/2024,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1,16.5,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2
13627,31196,25/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119,6,Not Used,no,0,PayPal,Australia Post Courier,2
12523,36249,22/08/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC20,20,Credit Card,Australia Post Courier,4
15498,39367,29/09/2024,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,2,4.08,6,Used,SALE30,30,Credit Card,Australia Post Express,2
14505,27830,5/11/2024,GGOEGAEQ027915,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6,Used,SALE20,20,Credit Card,Australia Post Courier,1
17961,19293,31/01/2024,GGOEGAEB031515,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,5,25.78,6.5,Used,SALE10,10,Credit Card,Australia Post Courier,1
17858,29901,6/08/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Not Used,no,0,Credit Card,Australia Post Courier,5
14667,26473,26/04/2024,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,2,1.99,6,Used,OFF10,10,Credit Card,Australia Post Courier,4
13408,40585,10/12/2024,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1,99,6,Not Used,no,0,PayPal,Australia Post Courier,4
15194,23050,16/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,Credit Card,Australia Post Courier,4
15880,20974,21/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,Cash,Australia Post Express,5
12386,33951,28/07/2024,GGOEGFSR022099,Google Kick Ball,Lifestyle,6,1.99,6,Not Used,no,0,PayPal,Australia Post Courier,3
13138,18872,25/01/2024,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,1,2.47,6.5,Not Used,no,0,Debit Card,Australia Post Express,4
17337,47057,15/12/2024,GGOEGDHR086999,Google Thermal Bottle Red,Drinkware,1,24.45,75,Not Used,no,0,Cash,Toll Priority,2
15727,30097,6/11/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6,Used,ELEC30,30,Debit Card,StarTrack Express,4
17708,38535,20/09/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC30,30,Credit Card,StarTrack Express,3
16713,24772,4/04/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.99,6.5,Used,OFF10,10,Credit Card,Australia Post Express,3
15356,28721,23/05/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,1,1.99,6,Used,OFF20,20,PayPal,Australia Post Courier,3
15271,25748,17/04/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.39,6,Not Used,no,0,PayPal,Australia Post Express,3
14646,39516,10/01/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,349,6,Not Used,no,0,PayPal,Australia Post Express,4
14761,35070,8/09/2024,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,35,12.79,25.44,Not Used,no,0,Credit Card,Toll Priority,3
15646,19119,29/01/2024,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,15,4.12,6.5,Not Used,no,0,Credit Card,Australia Post Express,2
14709,42974,11/09/2024,GGOEGHPB071610,Google Twill Cap,Apparel,25,10.99,6,Used,SALE20,20,Debit Card,Australia Post Courier,4
16893,24472,30/03/2024,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20,2.39,39.81,Used,EXTRA30,30,Debit Card,Toll Priority,3
13093,34108,30/07/2024,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6,Used,SALE10,10,Credit Card,Australia Post Courier,4
18250,46691,13/12/2024,GGOEYOCB092699,YouTube Transmission Journal Black,Notebooks & Journals,20,17.93,15.72,Used,NJ30,30,Credit Card,Toll Priority,3
12621,25352,4/12/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,PayPal,Australia Post Express,2
14606,38899,25/09/2024,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,6,Used,OFF30,30,Debit Card,StarTrack Express,3
13198,41564,24/10/2024,GGOEGALJ036416,Google Women's Tee Grey,Apparel,1,6,6,Used,SALE10,10,Credit Card,StarTrack Express,1
16456,17660,1/11/2024,GGOEGAAL059015,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,1,18.15,6.5,Used,SALE10,10,Credit Card,StarTrack Express,1
17799,28118,16/05/2024,GGOEGAWQ062949,Google Baby Essentials Set,Apparel,1,27.19,6.5,Used,SALE20,20,Credit Card,Australia Post Courier,3
12748,30413,14/06/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Credit Card,Australia Post Express,5
13728,46593,12/12/2024,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2,3.47,6.5,Not Used,no,0,PayPal,Australia Post Courier,1
17341,24675,4/03/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Not Used,no,0,Credit Card,Australia Post Express,4
16395,39063,26/09/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Credit Card,Australia Post Courier,3
13049,41883,27/10/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,4,2.8,6,Not Used,no,0,PayPal,Australia Post Courier,3
16367,27415,5/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Not Used,no,0,Cash,StarTrack Express,2
13093,46516,12/11/2024,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1,100.91,6.5,Used,NE30,30,PayPal,StarTrack Express,4
14729,17322,1/07/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used,no,0,Credit Card,StarTrack Express,4
16814,38257,15/09/2024,GGOEGAPJ058015,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,44,6,Used,SALE30,30,Credit Card,Australia Post Express,3
13078,24159,27/03/2024,GGOEGAYQ068956,Google Youth Girl Hoodie,Apparel,1,35.2,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,2
14680,29140,30/05/2024,GGOEGAXC065628,Google Toddler Hoodie Royal Blue,Apparel,1,30.39,13.35,Used,SALE20,20,PayPal,CouriersPlease,1
16931,20338,13/02/2024,GGOEGAWR061050,Google Onesie Red/Graphite,Apparel,1,19.19,6.5,Used,SALE20,20,Credit Card,Australia Post Express,2
12947,34386,8/01/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6,Not Used,no,0,Credit Card,Australia Post Express,4
14514,36586,25/08/2024,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6,Used,SALE20,20,Debit Card,Australia Post Express,3
15033,37185,9/01/2024,GGOEGADJ057116,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,26.4,43.31,Not Used,no,0,Credit Card,Toll Priority,3
15574,18966,27/01/2024,GGOEGAWH061353,Google Onesie Green,Apparel,1,19.8,12.76,Used,SALE10,10,Credit Card,CouriersPlease,2
16202,28654,22/05/2024,GGOEGAPB057817,Women's Performance Full Zip Jacket Black,Apparel,1,67.19,6,Not Used,no,0,Credit Card,Australia Post Courier,2
15157,30670,18/06/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC30,30,Credit Card,Australia Post Express,3
18071,25363,4/12/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3,2.99,6.5,Used,OFF10,10,PayPal,Australia Post Courier,3
17609,37611,9/07/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,5,2.8,38.19,Used,EXTRA30,30,Credit Card,Toll Priority,2
13230,47660,20/12/2024,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.33,6,Used,SALE30,30,Debit Card,Australia Post Courier,3
14068,40422,10/11/2024,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.39,6,Used,OFF10,10,Credit Card,Australia Post Courier,3
17888,42209,31/10/2024,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.7,Used,NCA10,10,PayPal,Australia Post Express,2
16233,29445,6/02/2024,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.7,Used,NCA30,30,Credit Card,StarTrack Express,2
12748,29080,29/05/2024,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,5.59,6,Used,WEMP20,20,PayPal,Australia Post Courier,5
14800,27085,5/02/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Used,ELEC20,20,Venmo,Australia Post Courier,3
16550,22808,14/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,PayPal,Australia Post Express,4
14646,37132,31/08/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6,Not Used,no,0,PayPal,Australia Post Express,4
13370,19379,2/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Not Used,no,0,PayPal,StarTrack Express,4
18118,38312,16/09/2024,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1,5.7,6,Used,SALE30,30,Credit Card,Australia Post Express,3
15525,17468,1/09/2024,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1,17.53,6.5,Not Used,no,0,PayPal,Australia Post Courier,1
12427,32652,14/07/2024,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,20,10.8,22.58,Not Used,no,0,Credit Card,Toll Priority,1
14505,27787,5/11/2024,GGOEGADB059214,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,39.19,6,Not Used,no,0,Credit Card,Australia Post Courier,2
17392,31039,22/06/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Not Used,no,0,PayPal,Australia Post Courier,5
17555,35093,8/09/2024,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,10,10.39,15.72,Used,EXTRA20,20,Debit Card,Toll Priority,4
15032,24752,4/04/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,3
15358,42568,11/04/2024,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,4.75,6,Used,SALE20,20,PayPal,Australia Post Express,2
12472,42089,30/10/2024,GGOEAKDH019899,Windup Android,Lifestyle,15,3.19,27.62,Not Used,no,0,PayPal,Toll Priority,3
17230,46581,12/12/2024,GGOEGAEH090615,Google Tee Green,Apparel,1,17.93,6.5,Used,SALE30,30,Venmo,Australia Post Courier,2
17368,33850,27/07/2024,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0,Credit Card,Australia Post Express,3
15311,46031,12/07/2024,GGOEAKDH019899,Windup Android,Lifestyle,1,4.07,6,Used,EXTRA30,30,Credit Card,Australia Post Courier,3
17722,38674,21/09/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6,Used,ELEC30,30,Credit Card,Australia Post Courier,2
14696,38247,15/09/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,2.99,6,Not Used,no,0,Credit Card,Australia Post Courier,2
17372,27388,5/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Credit Card,Australia Post Express,5
17618,27778,5/11/2024,GGOEGOAB015899,Rainbow Stylus Pen,Office,5,1.5,6,Used,OFF20,20,Credit Card,StarTrack Express,3
15719,47317,18/12/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,202.84,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2
17863,46422,12/11/2024,GGOEAFKA087499,Android Small Removable Sticker Sheet,Accessories,1,2.44,6.5,Used,ACC30,30,Credit Card,Australia Post Courier,2
17602,38949,25/09/2024,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,2.99,12.99,Not Used,no,0,Credit Card,CouriersPlease,4
14587,45951,12/07/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,355.74,6.5,Not Used,no,0,Venmo,Australia Post Express,3
17555,35085,8/09/2024,GGOEGAAJ059116,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used,SALE20,20,PayPal,Australia Post Courier,1
14565,28137,16/05/2024,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1,10.63,6,Used,SALE20,20,Credit Card,Australia Post Express,1
17771,39301,28/09/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,12.99,Not Used,no,0,PayPal,CouriersPlease,3
13263,38407,18/09/2024,GGOEGGOA017399,Maze Pen,Office,2,0.79,6,Not Used,no,0,PayPal,Australia Post Courier,4
15549,43349,14/11/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,4,0.4,6.5,Not Used,no,0,Credit Card,StarTrack Express,3
